Id,ELEMID,ENTINAME,price
6044,510100I0000055576,书南巷63号院,6641.0566
2600,510100I0000005015,东街85号院,6641.848
3984,510100I0000036721,/,6642.3804
2860,510100I0000005586,交通局养护段职工宿舍,6642.9824
2898,510100I0000005645,青江馨苑,6646.8477
3675,510100I0000007900,团结巷11号院,6650.7344
9330,510100I0000065144,中海·城南华府,6654.3696
2782,510100I0000005446,青江北路88号院,6656.2866
2877,510100I0000005609,书香院,6657.188
2560,510100I0000004961,紫瑞街98号院,6658.0005
15523,510100I0000082206,筒新路安置区,6658.8833
2688,510100I0000005134,桂湖东路3号院,6659.3535
3382,510100I0000007467,永平小区,6661.9707
7766,510100I0000059226,长安盛景,6663.305
2855,510100I0000005579,四季花园,6667.5957
9011,510100I0000064406,家具厂小区,6668.74
3036,510100I0000006192,/,6672.2324
2684,510100I0000005130,湖滨路352号院,6674.2056
2592,510100I0000005004,圣谕亭巷219号院,6674.307
6086,510100I0000055632,望从中路262号院,6677.2236
2107,510100I0000004214,四季阳光,6677.8984
6438,510100I0000056275,成灌东路67号院,6678.3633
6071,510100I0000055611,南兴巷9号院,6679.6436
2829,510100I0000005527,誉府仕家,6680.9624
6139,510100I0000055716,南大街96号院,6681.166
2767,510100I0000005417,嘉裕街133号院,6687.47
3639,510100I0000007852,金强城市,6688
2809,510100I0000005483,嘉裕街53_79号院,6691.3623
2567,510100I0000004969,紫瑞街93号院,6691.4517
3668,510100I0000007893,怡和苑,6691.9175
6377,510100I0000056189,紫藤居小区,6693.4946
2724,510100I0000005346,力合·上域中央小区,6694.1133
7935,510100I0000060316,望丛村五组居民住宅,6695.058
6300,510100I0000056088,颐园,6695.1733
3626,510100I0000007833,和宁街25号院,6702.6416
2783,510100I0000005448,政府中路201号院,6702.6475
9091,510100I0000064544,双流县计划生育局宿舍,6702.999
7608,510100I0000058929,双江苑,6707.3096
2562,510100I0000004964,东环路229号院,6709.088
6408,510100I0000056239,北大街91号院,6713.8115
2905,510100I0000005652,杨柳路2号院,6714.035
6072,510100I0000055612,南大街327号院,6714.3555
4281,510100I0000037328,和美小区,6716.085
6135,510100I0000055709,真武巷7号院,6716.1675
8853,510100I0000064105,双流区税务局小区,6717.001
2520,510100I0000004898,东街路15号院,6717.795
7514,510100I0000058688,锦泰河畔,6718.1665
2966,510100I0000005947,广泽长河郡,6721.8965
2869,510100I0000005599,新河四队,6724.0503
3572,510100I0000007741,和谐家园,6724.115
2597,510100I0000005012,东街47号院,6724.1724
6068,510100I0000055608,南苑巷1号院,6724.7114
2422,510100I0000004739,天府苑,6725.539
2554,510100I0000004954,东环路229号院,6728.1626
2811,510100I0000005487,学府雅园,6729.2085
2548,510100I0000004947,/,6729.42
6055,510100I0000055591,蜀都南苑,6729.42
2656,510100I0000005089,圣谕亭巷85号,6729.998
3454,510100I0000007557,涌泉中学家属院,6730.8774
3619,510100I0000007825,"静安大院
",6732.18
2257,510100I0000004458,石牛小区,6734.1646
3644,510100I0000007861,温江区政府家属院,6734.4214
3591,510100I0000007782,永康路71号院,6734.4795
3623,510100I0000007830,"新苑
",6736.355
6084,510100I0000055629,杏林苑,6737.7104
3522,510100I0000007664,柳航小区,6737.8716
2768,510100I0000005419,临街商铺,6738.315
2875,510100I0000005607,新河四队,6740.1914
5816,510100I0000055193,正兴路151号院,6741.721
2444,510100I0000004786,秦蜀坊,6742.133
9098,510100I0000064556,兰兴公寓,6742.1523
7638,510100I0000059017,云水涧,6743.239
6302,510100I0000056090,东大街22号附1号院,6743.9976
6151,510100I0000055731,荆湘路120号院,6744.679
3468,510100I0000007576,江北机械厂宿舍,6744.866
3092,510100I0000006379,金光馨苑,6746.4805
8844,510100I0000064093,东升公寓,6746.835
6242,510100I0000055949,三九八小区,6747.832
3027,510100I0000006172,公安街6号院,6752.274
3602,510100I0000007803,商业街95号院,6757.4917
2750,510100I0000005386,清华逸景小区,6759.116
2403,510100I0000004705,兴苑,6759.161
2879,510100I0000005617,龙域都市兰亭,6761.521
6060,510100I0000055598,南大街315号院,6762.0947
2648,510100I0000005077,上升二巷4号院,6762.6685
2876,510100I0000005608,新河四队,6763.9717
4446,510100I0000049602,凤溪苑,6764.004
3672,510100I0000007897,文武路153号院,6767.8364
6317,510100I0000056106,包生街112-158号院,6769.1533
6002,510100I0000055512,三四八厂小区,6769.218
2615,510100I0000005031,宝光大道中段76号院,6769.579
2605,510100I0000005021,东街36号院,6770.7866
3567,510100I0000007732,东大街111号院,6771.768
7879,510100I0000059535,天然气公司家属院,6772.265
3034,510100I0000006186,城香首府,6773.228
6127,510100I0000055701,东大街5号院,6773.3765
18403,510100I0000089031,鹃城家园,6773.454
2568,510100I0000004971,紫瑞街一巷8号院,6773.8286
3646,510100I0000007863,长江液压件厂宿舍,6773.9707
2622,510100I0000005038,北新路374号院,6774.184
18833,510100I0000090118,西南兵工成都医院宿舍、598厂家属区,6775.9995
9062,510100I0000064500,四川省都江堰东风渠管理处双流第一管理站宿舍,6776.2783
7764,510100I0000059224,"雅宜苑
",6779.0635
2352,510100I0000004589,堰上一期,6780.408
3640,510100I0000007854,康馨苑,6780.842
9064,510100I0000064502,供销社小区,6781.029
2590,510100I0000005000,东街三巷30号院,6782.9307
3516,510100I0000007653,新建家园,6783.105
7746,510100I0000059200,北欧知识城3G创智广场,6783.319
8744,510100I0000063919,成都市工商局双流分局家属院,6784.671
2547,510100I0000004946,东环路231号院,6785.713
6164,510100I0000055750,光明巷76号院,6786.23
3597,510100I0000007797,来凤路58号院,6788.7744
3631,510100I0000007842,千禧新城,6788.904
6058,510100I0000055595,南大街289号附1号院,6789.007
3681,510100I0000007907,南巷子15号院,6792.6665
6130,510100I0000055704,一环路西南段136号院,6794.5522
2620,510100I0000005036,北新路434号院,6794.7266
3643,510100I0000007860,南巷子13号院,6795.8223
3031,510100I0000006181,长宁小区（96）,6796.2627
6142,510100I0000055721,景德一巷3号院,6797.981
6254,510100I0000055971,兴业公司家属院,6799.381
2599,510100I0000005014,东街67号院,6802.553
3452,510100I0000007554,中行家属院,6803
2489,510100I0000004841,东环路二巷27号院,6803.5713
2319,510100I0000004541,柏林河畔,6803.9414
6098,510100I0000055646,南苑巷66号院,6804.1167
2535,510100I0000004926,东环路五巷46号院,6809.2446
2551,510100I0000004950,桂湖东路201号院,6811.5503
6291,510100I0000056069,书院街248号院,6815.494
6065,510100I0000055605,南兴巷1号院,6820.508
6149,510100I0000055728,景德二巷10号院,6820.898
2549,510100I0000004948,桂湖东路三巷5号院,6826
8892,510100I0000064191,工行保险公司宿舍,6826
3161,510100I0000006559,香城润园,6826.2144
2900,510100I0000005647,杨柳路2号院,6826.508
3586,510100I0000007772,东巷子35号院,6828.3047
6042,510100I0000055574,南兴巷68号院,6830.128
6148,510100I0000055727,景德二巷48号院,6830.467
2594,510100I0000005009,东环路三巷16号院,6830.721
6153,510100I0000055733,地震仪器研究所家属院,6831.001
6247,510100I0000055955,福兴花园南苑,6831.1836
3614,510100I0000007816,万春路127号院,6835.1714
6623,510100I0000056721,怡园,6835.302
3568,510100I0000007734,东巷子50号院,6835.315
8848,510100I0000064099,农机站家属院,6835.8687
2766,510100I0000005415,红阳路71号院,6837.2573
3931,510100I0000036227,/,6837.903
2884,510100I0000005623,映泉美居,6839.299
17225,510100I0000086269,/,6841.3345
4531,510100I0000050300,文星生活广场,6843.318
9324,510100I0000065125,西派国际,6843.462
2593,510100I0000005007,紫瑞街22号院,6845.218
3615,510100I0000007817,"电信二团家属区
",6847.163
6310,510100I0000056098,西大街283号院,6847.5874
6353,510100I0000056150,西大街143号院,6847.868
2629,510100I0000005054,啤酒厂职工宿舍,6849.201
2214,510100I0000004392,鹃城雅舍,6849.2075
3645,510100I0000007862,桂香小苑,6850.9976
4457,510100I0000049996,大邦第一城,6851.2456
6250,510100I0000055958,博园世家,6851.396
2433,510100I0000004769,桂湖西路245号院,6853.5386
2519,510100I0000004896,东环路三巷3号院,6853.938
3573,510100I0000007744,"迎晖路84号院
",6854.618
3095,510100I0000006383,思学园,6855.3374
4001,510100I0000036748,顺河西街居民楼,6855.952
4007,510100I0000036759,北新家园,6856.507
2890,510100I0000005633,宏恩康城,6856.5405
2955,510100I0000005890,青水美居,6858.051
2595,510100I0000005010,东环路142号院,6858.4956
2742,510100I0000005373,三惠皮具护理维护中心,6858.894
3523,510100I0000007665,碧水馨居,6860.7783
2949,510100I0000005879,电信花园,6862.0996
2669,510100I0000005108,下南街37号院,6862.1196
2730,510100I0000005354,阳光花园小区（东苑）,6863.4883
2817,510100I0000005497,七里溪香,6867.5537
3612,510100I0000007814,万春路139号院,6867.665
2751,510100I0000005387,锦尚景,6867.8423
6063,510100I0000055603,南大街289号附2号院,6868.163
2963,510100I0000005907,时代家园,6868.1763
7783,510100I0000059250,长安家苑,6868.844
6095,510100I0000055643,南大街197号院,6871.5894
8085,510100I0000061606,滨江路南段7号院,6871.8975
3937,510100I0000036356,新力翡翠湾,6872.927
6039,510100I0000055571,书南巷56号院,6873.2085
2896,510100I0000005640,棠湖清江花语,6874.369
2775,510100I0000005432,怡湖西苑,6874.657
5043,510100I0000052044,和谐小区,6875.234
6337,510100I0000056130,老西街159号院,6877.5815
6331,510100I0000056124,宝生街94号院,6879.4644
6344,510100I0000056138,老西街117号院,6881.1436
3495,510100I0000007614,环卫所家属院,6882.142
3583,510100I0000007764,景阳巷15号院,6882.6475
9002,510100I0000064380,鸿昌苑,6886.4614
2473,510100I0000004821,公园路院,6891.1523
3534,510100I0000007684,佳禾雅筑,6891.198
6391,510100I0000056209,北大街278号院,6892.875
6035,510100I0000055567,一环路东南段163号院,6893.203
2904,510100I0000005651,杨柳路2号院,6893.9136
6347,510100I0000056141,新南街9号院,6897.5703
2458,510100I0000004805,教师园区,6898.5566
8944,510100I0000064280,顺和苑,6900.61
7661,510100I0000059049,居民住宅,6901.4844
3442,510100I0000007538,柳浪湾1号院,6901.9126
2566,510100I0000004968,紫瑞街153号院,6901.9517
6312,510100I0000056100,老西街1号院,6903.69
2798,510100I0000005472,威凤街138号,6904.0195
2952,510100I0000005884,润嘉花园,6905
2796,510100I0000005470,红阳路71号院,6907.4497
2872,510100I0000005602,新河四队,6907.7466
3003,510100I0000006115,红阳安置房,6911.312
6292,510100I0000056070,书院街284号院,6911.5293
2799,510100I0000005473,威凤街136号院,6913.309
6226,510100I0000055920,城东巷28号院,6916.1187
3601,510100I0000007802,西大街166号院,6916.8247
5820,510100I0000055197,红光苑,6917.9263
2623,510100I0000005039,北新路372号院,6918.078
6152,510100I0000055732,荆湘路120号院,6918.8696
2953,510100I0000005887,华金大道二段86号院,6920.229
3922,510100I0000036189,鸿基木业家属区,6920.8623
6064,510100I0000055604,南大街291_309号院,6921.3438
2602,510100I0000005017,和昌家苑,6923.9985
2863,510100I0000005590,廊桥翠庭,6925.299
2654,510100I0000005084,桂湖西路10号院,6927.043
6107,510100I0000055671,新南街居委会六组30号居民住宅,6929.23
16664,510100I0000084977,/,6929.402
2812,510100I0000005488,凤凰名城,6930.181
17784,510100I0000087501,/,6933.6323
3733,510100I0000008041,四零二地质队宿舍,6937.283
4265,510100I0000037279,/,6937.3228
18047,510100I0000088144,/,6938.5137
6397,510100I0000056220,包家巷8号院,6939.705
3926,510100I0000036218,/,6940.897
2780,510100I0000005441,企业局宿舍,6940.9956
4983,510100I0000051951,保安寺路50号院,6941.2476
3436,510100I0000007532,柳浪湾6号院,6941.4126
8872,510100I0000064137,棠湖东路二段112号院,6942.333
2203,510100I0000004379,望从西路230号院,6942.426
2674,510100I0000005116,桂湖东路2巷5号院,6942.5317
2939,510100I0000005823,团结花园,6943.624
6246,510100I0000055954,一里阳光街112号院,6943.909
2515,510100I0000004889,圣谕亭巷100号院,6944.737
2747,510100I0000005382,科技苑小区,6945.0547
2536,510100I0000004927,东环路五巷6号院,6945.1074
2289,510100I0000004509,古堰西街101号院,6947.161
6121,510100I0000055694,制药厂家属院,6947.5254
2901,510100I0000005648,杨柳路2号院,6948.2275
6389,510100I0000056205,成灌东路311号院,6949.997
2541,510100I0000004939,东环路49号院,6950.4683
6322,510100I0000056112,紫荆巷8号院,6950.786
2259,510100I0000004461,西大街394号院,6951.0913
2226,510100I0000004411,马尔康林业局家属区,6951.9067
7761,510100I0000059219,帝景花园,6951.9995
2831,510100I0000005529,阳光郦城,6952.55
6365,510100I0000056168,东大街49_东大街33号附1号院,6954.572
7945,510100I0000060394,/,6955.488
6449,510100I0000056297,文庙巷10_16号院,6956.9536
2902,510100I0000005649,华金大道二段740号,6957.717
6464,510100I0000056328,中兴街148号院,6958.155
2546,510100I0000004945,东环路五巷40号院,6958.593
2368,510100I0000004631,桑园二巷61号院,6959.1567
4272,510100I0000037296,/,6959.203
4371,510100I0000047843,和美居,6961.0815
6398,510100I0000056221,上都小区,6962.502
5702,510100I0000054905,老西藏广电厅小区,6963.001
6046,510100I0000055578,望从中路516号院,6963.552
2727,510100I0000005350,滨河苑,6967.311
2616,510100I0000005032,宝光大道中段46号院,6968.594
3575,510100I0000007747,温江区人民印刷厂住宿区,6969.7837
3706,510100I0000007962,艺苑小区,6971.266
3581,510100I0000007760,清风晓筑,6972.3164
3096,510100I0000006384,宝光小区,6973.573
5580,510100I0000054634,八里苑,6973.999
3438,510100I0000007534,柳浪湾3号院,6976.986
2903,510100I0000005650,杨柳路2号院,6978.4766
9092,510100I0000064546,西安路一段104号院,6979.0024
2490,510100I0000004846,十四号大院,6980.101
6374,510100I0000056186,一环路东北段281号院,6981.559
4279,510100I0000037311,和馨苑,6983.8364
6043,510100I0000055575,奎星楼社区派出所家属院,6983.8564
3515,510100I0000007652,新建家园A区,6985.295
3026,510100I0000006171,公安街8号院,6986.0674
2534,510100I0000004925,东环路五巷106号院,6986.994
2596,510100I0000005011,东街45号院,6987.281
3574,510100I0000007746,鱼凫新村,6987.9004
3663,510100I0000007886,润缘,6988.5737
6360,510100I0000056161,东大街41号院,6990.9194
2556,510100I0000004956,桂湖东路219号院,6992.5864
2607,510100I0000005023,东环路98号院,6994.3076
6358,510100I0000056158,北大街62号院,6996.3887
4823,510100I0000051698,商业街小区,6996.403
2222,510100I0000004402,灌西路（135号_153号）院,6996.4688
2291,510100I0000004511,古堰西街101号院,6996.649
2137,510100I0000004253,子云西路122号院,6997.237
2962,510100I0000005906,时代家园,7000.2734
6373,510100I0000056185,一环路东北段305号院,7001.3677
3613,510100I0000007815,白马庙街78号院,7001.509
2376,510100I0000004646,炬光院小区,7002.0024
4008,510100I0000036760,/,7003.471
8866,510100I0000064125,南昌路28号院,7007.326
3238,510100I0000006746,外滩1号,7008.002
3519,510100I0000007658,东段21号院,7009.653
2201,510100I0000004377,西大街441号院,7010.2144
5948,510100I0000055434,云凤苑,7011.378
3598,510100I0000007798,北街社区委员会,7012.1997
2938,510100I0000005818,川化五村2区,7013.4106
17404,510100I0000086654,/,7014.0327
6289,510100I0000056067,东顺巷3号院,7014.34
6447,510100I0000056293,颐园,7014.414
8665,510100I0000063756,双流区百货公司宿舍,7014.461
2874,510100I0000005604,新河五队,7016.0264
6364,510100I0000056166,东大街27号院,7016.3604
5135,510100I0000052230,成都市公安局龙泉分局宿舍,7016.762
3622,510100I0000007829,万春东路47号院,7017.0967
2849,510100I0000005569,幸福家园新河湾,7017.8594
6429,510100I0000056266,城北巷40号院,7018.5425
2858,510100I0000005584,/,7019.0044
4517,510100I0000050281,天赐苑,7020.705
